Frame#,Time,LTOP_X,LTOP_Y,LTOP_Z,LFRONT_X,LFRONT_Y,LFRONT_Z,LBACK_X,LBACK_Y,LBACK_Z,RTOP_X,RTOP_Y,RTOP_Z,RFRONT_X,RFRONT_Y,RFRONT_Z,RBACK_X,RBACK_Y,RBACK_Z,TL1_X,TL1_Y,TL1_Z,TR1_X,TR1_Y,TR1_Z,BR1_X,BR1_Y,BR1_Z,BL1_X,BL1_Y,BL1_Z,TL2_X,TL2_Y,TL2_Z,TR2_X,TR2_Y,TR2_Z,BR2_X,BR2_Y,BR2_Z,BL2_X,BL2_Y,BL2_Z,TL3_X,TL3_Y,TL3_Z,TR3_X,TR3_Y,TR3_Z,BR3_X,BR3_Y,BR3_Z,BL3_X,BL3_Y,BL3_Z,TL4_X,TL4_Y,TL4_Z,BR4_X,BR4_Y,BR4_Z,BL4_X,BL4_Y,BL4_Z,TR4_X,TR4_Y,TR4_Z
1030,5.145,-594.4671020507812,-493.8123474121094,884.2416381835938,-574.6661376953125,-525.3307495117188,829.71728515625,-531.1369018554688,-534.5770263671875,847.6591796875,-500.7510681152344,-290.33734130859375,877.1024169921875,-546.0776977539062,-263.9560546875,853.9306640625,-481.3136291503906,-263.2279357910156,829.6416015625,-1751.7713623046875,-117.86904907226562,538.4540405273438,-1748.8741455078125,-261.11968994140625,537.2842407226562,-1781.8175048828125,-258.43353271484375,673.4522094726562,-1783.9324951171875,-118.01714324951172,674.4641723632812,-1740.9716796875,-492.5909423828125,526.8777465820312,-1744.397216796875,-632.9815063476562,521.14404296875,-1766.7835693359375,-636.9144897460938,663.9046630859375,-1772.642578125,-493.1440734863281,662.1900024414062,-1780.35595703125,-493.406005859375,715.411865234375,-1778.544189453125,-632.972900390625,718.4884033203125,-1808.05615234375,-632.3770141601562,857.5091552734375,-1811.9161376953125,-492.75640869140625,853.8161010742188,-1795.8138427734375,-116.73523712158203,724.2183837890625,-1818.5880126953125,-264.03216552734375,860.4212646484375,-1825.2352294921875,-117.6014633178711,862.7108764648438,-1794.6517333984375,-258.8353576660156,720.0923461914062
1031,5.15,-594.493408203125,-493.83154296875,884.2721557617188,-573.9031372070312,-524.4857177734375,828.8446655273438,-531.1351318359375,-534.5831298828125,847.6137084960938,-500.7061462402344,-290.343994140625,877.038330078125,-546.03173828125,-263.9299011230469,853.8974609375,-481.30029296875,-263.2306823730469,829.6126098632812,-1750.6981201171875,-119.13502502441406,538.1634521484375,-1748.92236328125,-261.13702392578125,537.2704467773438,-1781.846435546875,-258.5502624511719,673.477294921875,-1783.978515625,-118.0866470336914,674.6163330078125,-1740.98095703125,-492.5997619628906,526.8417358398438,-1744.4248046875,-632.9515991210938,521.1866455078125,-1766.8466796875,-636.9039306640625,663.9382934570312,-1772.6485595703125,-493.18304443359375,662.2526245117188,-1784.7232666015625,-490.1775207519531,713.4850463867188,-1778.4901123046875,-632.9735107421875,718.4755859375,-1809.5274658203125,-632.2517700195312,856.09716796875,-1811.921630859375,-492.7386779785156,853.7603759765625,-1795.814453125,-116.727783203125,724.2151489257812,-1818.6798095703125,-264.1121826171875,861.1505737304688,-1825.2813720703125,-117.59931945800781,862.6609497070312,-1794.6849365234375,-258.8949279785156,720.0991821289062
1032,5.155,-594.4932250976562,-493.82696533203125,884.2636108398438,-574.9237670898438,-525.0283813476562,829.739013671875,-531.1205444335938,-534.5535888671875,847.5804443359375,-500.6630859375,-290.3192138671875,876.9899291992188,-546.0460205078125,-263.94085693359375,853.8794555664062,-481.2903747558594,-263.2273864746094,829.6295166015625,-1752.6573486328125,-117.53385162353516,538.3845825195312,-1748.893310546875,-261.11871337890625,537.2715454101562,-1781.779296875,-258.4859313964844,673.4180908203125,-1784.058837890625,-118.02442169189453,674.6130981445312,-1740.695556640625,-492.7923278808594,526.9476928710938,-1744.4139404296875,-633.00146484375,521.1669311523438,-1766.8333740234375,-636.9334716796875,663.9342651367188,-1772.67333984375,-493.0856018066406,662.1168823242188,-1784.6776123046875,-489.83392333984375,713.141845703125,-1778.4139404296875,-633.0540161132812,718.5366821289062,-1808.0277099609375,-632.333251953125,857.4296875,-1811.9288330078125,-492.68475341796875,853.7772827148438,-1795.837646484375,-116.62330627441406,724.2219848632812,-1822.7091064453125,-260.70257568359375,860.3095703125,-1825.3424072265625,-117.5959701538086,862.91796875,-1794.691650390625,-258.83123779296875,720.085205078125
1033,5.16,-594.4876098632812,-493.82537841796875,884.255126953125,-573.9149780273438,-524.4925537109375,828.8168334960938,-531.1458129882812,-534.5595092773438,847.5941772460938,-500.7054443359375,-290.33538818359375,877.0301513671875,-546.0759887695312,-263.9327697753906,853.9080810546875,-481.30047607421875,-263.21624755859375,829.5992431640625,-1751.9146728515625,-117.86849212646484,538.3458251953125,-1748.8536376953125,-261.1999816894531,537.302978515625,-1781.8592529296875,-258.44378662109375,673.43408203125,-1784.0645751953125,-118.08102416992188,674.6766967773438,-1741.242431640625,-492.48150634765625,526.7183837890625,-1744.4217529296875,-632.9261474609375,521.1370849609375,-1767.0089111328125,-636.7839965820312,663.8195190429688,-1772.687744140625,-493.10687255859375,662.1411743164062,-1784.6151123046875,-490.20159912109375,713.5681762695312,-1778.439208984375,-633.04833984375,718.5111694335938,-1808.0316162109375,-632.3954467773438,857.4650268554688,-1811.96240234375,-492.7887878417969,853.722900390625,-1795.831787109375,-116.79913330078125,724.2291870117188,-1822.72216796875,-260.62701416015625,860.2232055664062,-1825.2574462890625,-117.8807601928711,862.9822387695312,-1794.7657470703125,-258.9945983886719,720.0178833007812
1034,5.165,-594.4785766601562,-493.82373046875,884.2474975585938,-574.707763671875,-525.3203735351562,829.7542114257812,-531.1517944335938,-534.5865478515625,847.6110229492188,-500.7455749511719,-290.3496398925781,877.0703125,-546.0811157226562,-263.9654846191406,853.9454956054688,-481.28802490234375,-263.2275390625,829.6212768554688,-1751.7230224609375,-117.955322265625,538.4895629882812,-1748.8995361328125,-261.1459655761719,537.275146484375,-1781.81005859375,-258.52423095703125,673.4830322265625,-1784.0047607421875,-118.0565414428711,674.585205078125,-1741.16455078125,-492.5395202636719,526.7330932617188,-1744.4193115234375,-632.9403076171875,521.138671875,-1766.5811767578125,-636.9946899414062,664.001708984375,-1772.7103271484375,-493.0745849609375,662.09033203125,-1784.6246337890625,-490.2550354003906,713.5814819335938,-1778.54833984375,-633.0200805664062,718.4901123046875,-1808.0078125,-632.4129028320312,857.4605712890625,-1811.9034423828125,-492.7371826171875,853.7256469726562,-1795.810302734375,-116.7083511352539,724.2151489257812,-1822.7296142578125,-260.7174987792969,860.3263549804688,-1825.2718505859375,-117.44892120361328,862.578369140625,-1794.70751953125,-258.8224182128906,720.0743408203125
1035,5.17,-594.5142211914062,-493.8258972167969,884.2526245117188,-573.9048461914062,-524.4705810546875,828.8485107421875,-531.139404296875,-534.593994140625,847.6007690429688,-500.7080993652344,-290.36090087890625,877.0499267578125,-546.0476684570312,-263.96490478515625,853.9075927734375,-481.2915954589844,-263.2501220703125,829.6212158203125,-1751.7596435546875,-117.95584869384766,538.47705078125,-1748.8931884765625,-261.1326599121094,537.2655029296875,-1781.8157958984375,-258.5122375488281,673.432373046875,-1784.0152587890625,-118.07139587402344,674.6337890625,-1740.7952880859375,-492.71832275390625,527.021240234375,-1744.4173583984375,-632.8651733398438,521.09228515625,-1766.77001953125,-636.8572998046875,663.8683471679688,-1772.751953125,-493.2474670410156,662.3157348632812,-1784.6751708984375,-490.1989440917969,713.5363159179688,-1778.478759765625,-633.0562744140625,718.507568359375,-1808.0152587890625,-632.3195190429688,857.3974609375,-1811.9542236328125,-492.6906433105469,853.7771606445312,-1795.8594970703125,-116.60665893554688,724.180419921875,-1822.7242431640625,-260.5242004394531,860.1365966796875,-1825.2852783203125,-117.39141845703125,862.4942626953125,-1794.7064208984375,-258.8172302246094,720.088134765625
1036,5.175,-594.5303344726562,-493.8269958496094,884.2824096679688,-574.6910400390625,-525.3243408203125,829.7266235351562,-531.1107788085938,-534.560302734375,847.5765380859375,-500.6939697265625,-290.3301086425781,876.9832763671875,-546.0562744140625,-263.931396484375,853.8950805664062,-481.29833984375,-263.2151184082031,829.616455078125,-1751.7423095703125,-117.90005493164062,538.4807739257812,-1748.8729248046875,-261.0966796875,537.2833862304688,-1781.825927734375,-258.4354553222656,673.48681640625,-1783.984130859375,-118.09857940673828,674.6785278320312,-1741.17431640625,-492.5299072265625,526.7376098632812,-1744.423583984375,-632.930908203125,521.1724243164062,-1766.558837890625,-636.9749755859375,664.0325927734375,-1772.665283203125,-493.0438232421875,662.10009765625,-1784.683349609375,-490.2110290527344,713.5590209960938,-1778.404052734375,-633.05224609375,718.5106811523438,-1808.0318603515625,-632.3632202148438,857.4555053710938,-1811.9224853515625,-492.6855773925781,853.8218994140625,-1795.8319091796875,-116.6538314819336,724.2112426757812,-1822.712890625,-260.76898193359375,860.3624877929688,-1825.2525634765625,-117.83724212646484,862.9934692382812,-1794.7691650390625,-258.88861083984375,720.0660400390625
1037,5.18,-594.508544921875,-493.8146057128906,884.2846069335938,-574.7805786132812,-525.3548583984375,829.8402099609375,-531.1409912109375,-534.5781860351562,847.6245727539062,-500.7049255371094,-290.3313293457031,877.028076171875,-546.0673217773438,-263.9429626464844,853.904296875,-481.3111877441406,-263.22125244140625,829.6488037109375,-1751.726806640625,-117.92514038085938,538.4725341796875,-1748.8953857421875,-261.07891845703125,537.27001953125,-1781.800537109375,-258.5478210449219,673.4688720703125,-1784.0234375,-118.06134033203125,674.7083129882812,-1740.8819580078125,-492.70989990234375,526.8931274414062,-1744.3956298828125,-632.8455200195312,521.1021728515625,-1766.67724609375,-636.9534301757812,663.9688110351562,-1772.66259765625,-493.0395202636719,662.1282348632812,-1784.6368408203125,-490.45086669921875,713.7769775390625,-1778.3607177734375,-633.1188354492188,718.5633544921875,-1808.0435791015625,-632.3486938476562,857.4696655273438,-1811.939453125,-492.811279296875,853.9144287109375,-1795.79150390625,-116.65359497070312,724.180419921875,-1822.7078857421875,-260.5248107910156,860.1428833007812,-1825.2525634765625,-117.50286102294922,862.5980224609375,-1794.7047119140625,-258.8953857421875,720.1189575195312
1038,5.185,-594.4892578125,-493.8095703125,884.2450561523438,-574.6786499023438,-525.2300415039062,829.6849365234375,-531.2003784179688,-534.5960693359375,847.6553955078125,-500.7467346191406,-290.3554382324219,877.0824584960938,-546.0855712890625,-263.9339294433594,853.9428100585938,-481.3172607421875,-263.2417907714844,829.642333984375,-1751.9945068359375,-117.75381469726562,538.3377075195312,-1748.9013671875,-261.10858154296875,537.23193359375,-1781.78125,-258.52581787109375,673.487060546875,-1783.9063720703125,-118.06121826171875,674.4390869140625,-1740.76708984375,-492.6821594238281,526.95947265625,-1744.3759765625,-633.0315551757812,521.2046508789062,-1766.991455078125,-636.789306640625,663.8627319335938,-1772.69091796875,-493.0390930175781,662.1044921875,-1784.6572265625,-489.8660888671875,713.1021728515625,-1778.329833984375,-633.0859985351562,718.5438842773438,-1807.985595703125,-632.3939208984375,857.5110473632812,-1811.9508056640625,-492.7359924316406,853.7605590820312,-1795.7882080078125,-116.68303680419922,724.2177124023438,-1822.753173828125,-260.4599304199219,860.0886840820312,-1825.30322265625,-117.57644653320312,862.6622924804688,-1794.7169189453125,-259.0574035644531,720.0556640625
1039,5.19,-594.5082397460938,-493.83099365234375,884.2813720703125,-574.80712890625,-525.4521484375,829.9349975585938,-531.1184692382812,-534.552490234375,847.59765625,-500.7053527832031,-290.3509521484375,877.0477294921875,-546.0772094726562,-263.9264221191406,853.9271240234375,-481.28094482421875,-263.2304382324219,829.6142578125,-1751.80908203125,-117.86825561523438,538.4483032226562,-1748.887451171875,-261.1185607910156,537.2576293945312,-1781.8184814453125,-258.4270324707031,673.4579467773438,-1783.97412109375,-118.01333618164062,674.4948120117188,-1741.095458984375,-492.6105651855469,526.9281616210938,-1744.445556640625,-632.9220581054688,521.1163330078125,-1766.6812744140625,-636.9395141601562,663.96435546875,-1772.697265625,-493.0600280761719,662.0983276367188,-1784.6553955078125,-490.2569885253906,713.5216064453125,-1778.407470703125,-633.0841064453125,718.552978515625,-1808.0531005859375,-632.3136596679688,857.4172973632812,-1811.9239501953125,-492.69805908203125,853.8442993164062,-1795.8536376953125,-116.5499267578125,724.1284790039062,-1822.7652587890625,-260.52178955078125,860.113037109375,-1825.2528076171875,-117.55994415283203,862.6260375976562,-1794.711669921875,-258.78582763671875,720.0704345703125
1040,5.195,-594.55224609375,-493.8419494628906,884.3026733398438,-573.8268432617188,-524.388916015625,828.7619018554688,-531.1005249023438,-534.543212890625,847.5670166015625,-500.68316650390625,-290.3368225097656,877.0026245117188,-546.0158081054688,-263.92938232421875,853.8975830078125,-481.2639465332031,-263.20452880859375,829.6058349609375,-1752.8199462890625,-117.40747833251953,538.2789306640625,-1748.8896484375,-261.1642761230469,537.1912841796875,-1781.785400390625,-258.44659423828125,673.4405517578125,-1783.9967041015625,-118.0422592163086,674.5604248046875,-1740.5941162109375,-492.83453369140625,527.0549926757812,-1744.4244384765625,-632.9065551757812,521.1207885742188,-1766.780029296875,-636.9407958984375,663.9505615234375,-1772.66552734375,-493.0747985839844,662.1236572265625,-1784.66552734375,-490.1882629394531,713.5330810546875,-1778.4959716796875,-633.0206298828125,718.4608764648438,-1808.025634765625,-632.3349609375,857.44677734375,-1811.934814453125,-492.7686767578125,853.7493286132812,-1795.8006591796875,-116.67656707763672,724.1801147460938,-1822.7291259765625,-260.5076599121094,860.110107421875,-1825.30712890625,-117.43229675292969,862.5462646484375,-1794.73388671875,-258.8921813964844,720.0723266601562
1041,5.2,-594.5209350585938,-493.8179931640625,884.274658203125,-573.8653564453125,-524.417724609375,828.8119506835938,-531.1522216796875,-534.5730590820312,847.5884399414062,-500.7062072753906,-290.35235595703125,877.0176391601562,-546.0733642578125,-263.9330139160156,853.9127807617188,-481.29541015625,-263.22125244140625,829.6171875,-1751.6422119140625,-117.9836196899414,538.4988403320312,-1748.89208984375,-261.1277770996094,537.1854858398438,-1781.7598876953125,-258.5143737792969,673.4803466796875,-1784.010986328125,-118.04734802246094,674.6080932617188,-1740.894775390625,-492.6484680175781,526.8551025390625,-1744.44677734375,-632.9987182617188,521.1666259765625,-1766.64501953125,-636.9562377929688,663.9573364257812,-1772.707763671875,-493.02301025390625,662.0492553710938,-1784.6676025390625,-490.292236328125,713.5487060546875,-1778.433349609375,-633.061767578125,718.5038452148438,-1807.99462890625,-632.3845825195312,857.4224853515625,-1811.9359130859375,-492.7631530761719,853.899658203125,-1795.80712890625,-116.67003631591797,724.1766357421875,-1818.6737060546875,-264.0458984375,861.2018432617188,-1825.24169921875,-117.50048065185547,862.5401611328125,-1794.71044921875,-258.9745788574219,720.1089477539062
1042,5.205,-594.5115356445312,-493.82379150390625,884.2977294921875,-573.8976440429688,-524.44287109375,828.8351440429688,-531.1570434570312,-534.5831909179688,847.6329956054688,-500.743408203125,-290.3399353027344,877.0966796875,-546.0831909179688,-263.94775390625,853.9428100585938,-481.2870788574219,-263.2232666015625,829.6102905273438,-1751.84326171875,-117.89212036132812,538.4888916015625,-1748.90673828125,-261.1084289550781,537.2691040039062,-1781.7662353515625,-258.5439453125,673.49658203125,-1784.0013427734375,-118.01766204833984,674.5816650390625,-1740.8533935546875,-492.6893310546875,526.9081420898438,-1744.4288330078125,-632.9464111328125,521.10498046875,-1767.1534423828125,-636.7013549804688,663.7705688476562,-1772.6884765625,-493.08929443359375,662.11669921875,-1784.7171630859375,-490.2080078125,713.510498046875,-1778.4952392578125,-633.047119140625,718.4896240234375,-1808.0040283203125,-632.4427490234375,857.4945068359375,-1811.93701171875,-492.6544189453125,853.7298583984375,-1795.826171875,-116.66777038574219,724.2028198242188,-1822.74365234375,-260.5917663574219,860.2442016601562,-1825.2451171875,-117.43815612792969,862.550537109375,-1794.6888427734375,-258.9635009765625,720.1242065429688
1043,5.21,-594.5387573242188,-493.8290710449219,884.2968139648438,-573.736572265625,-524.3400268554688,828.7074584960938,-531.139404296875,-534.5881958007812,847.6119384765625,-500.7181396484375,-290.3495178222656,877.0422973632812,-546.0481567382812,-263.9490661621094,853.9223022460938,-481.3033447265625,-263.2232360839844,829.6211547851562,-1751.7996826171875,-117.90943908691406,538.4384155273438,-1748.88623046875,-261.1595764160156,537.3457641601562,-1781.81640625,-258.5806884765625,673.4908447265625,-1784.0089111328125,-118.0369644165039,674.5789184570312,-1741.1318359375,-492.5353088378906,526.74853515625,-1744.4288330078125,-632.8399658203125,521.067626953125,-1767.049072265625,-636.7722778320312,663.8440551757812,-1772.6851806640625,-493.0789489746094,662.1104125976562,-1784.697998046875,-490.28302001953125,713.5234985351562,-1778.416259765625,-633.0918579101562,718.5741577148438,-1808.002197265625,-632.4436645507812,857.50732421875,-1811.943603515625,-492.71453857421875,853.897705078125,-1795.787109375,-116.67039489746094,724.1507568359375,-1822.67431640625,-260.7657470703125,860.3386840820312,-1825.2760009765625,-117.5972900390625,862.7250366210938,-1794.6724853515625,-258.9393310546875,720.1307373046875
